tid,attribute,correct_val
415,flight,UA-62-IAH-EWR
415,sched_dep_time,2:30 p.m.
415,act_dep_time,2:48 p.m.
415,sched_arr_time,7:03 p.m.
415,act_arr_time,7:10 p.m.
416,src,airtravelcenter
416,flight,UA-1500-IAH-GUA
416,sched_dep_time,8:55 a.m.
416,act_dep_time,9:16 a.m.
416,sched_arr_time,11:45 a.m.
416,act_arr_time,11:56 a.m.
417,src,airtravelcenter
417,flight,AA-3804-PHL-ORD
417,sched_dep_time,2:35 p.m.
417,act_dep_time,2:44 p.m.
417,sched_arr_time,4:05 p.m.
417,act_arr_time,3:43 p.m.
418,src,airtravelcenter
418,flight,AA-1917-JFK-MCO
418,sched_dep_time,2:55 p.m.
418,act_dep_time,3:27 p.m.
418,sched_arr_time,5:55 p.m.
418,act_arr_time,5:43 p.m.
419,src,airtravelcenter
419,flight,AA-2268-PHX-ORD
419,sched_dep_time,7:15 a.m.
419,act_dep_time,7:22 a.m.
419,sched_arr_time,11:35 a.m.
419,act_arr_time,11:06 a.m.
420,src,airtravelcenter
420,flight,AA-4277-CVG-JFK
420,sched_dep_time,12:10 p.m.
420,act_dep_time,12:10 p.m.
420,sched_arr_time,2:15 p.m.
420,act_arr_time,1:43 p.m.
421,src,airtravelcenter
421,flight,AA-2957-DFW-CVG
421,sched_dep_time,7:55 a.m.
421,act_dep_time,8:04 a.m.
421,sched_arr_time,11:05 a.m.
421,act_arr_time,11:01 a.m.
422,src,airtravelcenter
422,flight,UA-37-EDI-EWR
422,sched_dep_time,9:05 a.m.
422,act_dep_time,8:52 a.m.
422,sched_arr_time,11:53 a.m.
422,act_arr_time,12:09 p.m.
423,src,airtravelcenter
423,flight,AA-789-ORD-DEN
423,sched_dep_time,1:05 p.m.
423,act_dep_time,1:19 p.m.
423,sched_arr_time,2:35 p.m.
423,act_arr_time,3:13 p.m.
424,src,airtravelcenter
424,flight,AA-415-BOS-ORD
424,sched_dep_time,8:35 a.m.
424,act_dep_time,8:56 a.m.
424,sched_arr_time,10:40 a.m.
424,act_arr_time,10:16 a.m.
425,src,airtravelcenter
425,flight,AA-85-JFK-SFO
425,sched_dep_time,3:05 p.m.
425,act_dep_time,3:36 p.m.
425,sched_arr_time,6:30 p.m.
425,act_arr_time,6:43 p.m.
426,src,airtravelcenter
426,flight,AA-3979-CVG-ORD
426,sched_dep_time,7:30 a.m.
426,act_dep_time,8:04 a.m.
426,sched_arr_time,8:00 a.m.
426,act_arr_time,8:06 a.m.
427,src,airtravelcenter
427,flight,AA-3786-IAH-ORD
427,sched_dep_time,4:00 p.m.
427,act_dep_time,4:12 p.m.
427,sched_arr_time,6:40 p.m.
427,act_arr_time,6:15 p.m.
428,src,airtravelcenter
428,flight,AA-271-MIA-LAX
428,sched_dep_time,11:35 a.m.
428,act_dep_time,11:52 a.m.
428,sched_arr_time,2:25 p.m.
428,act_arr_time,2:27 p.m.
429,src,airtravelcenter
429,flight,CO-50-CLE-EWR
429,sched_dep_time,2:55 p.m.
429,act_dep_time,3:31 p.m.
429,sched_arr_time,4:49 p.m.
429,act_arr_time,5:26 p.m.
430,src,airtravelcenter
430,flight,UA-3099-PHX-PHL
430,sched_dep_time,11:55 a.m.
430,act_dep_time,11:55 a.m.
430,sched_arr_time,6:17 p.m.
430,act_arr_time,5:38 p.m.
431,src,airtravelcenter
431,flight,AA-4198-ORD-CLE
431,sched_dep_time,10:40 a.m.
431,act_dep_time,10:54 a.m.
431,sched_arr_time,12:55 p.m.
431,act_arr_time,12:50 p.m.
432,src,airtravelcenter
432,flight,AA-404-MIA-MCO
432,sched_dep_time,6:45 a.m.
432,act_dep_time,6:57 a.m.
432,sched_arr_time,7:45 a.m.
432,act_arr_time,7:40 a.m.
433,src,airtravelcenter
433,flight,CO-45-EWR-MIA
433,sched_dep_time,4:00 p.m.
433,act_dep_time,3:58 p.m.
433,sched_arr_time,7:05 p.m.
433,act_arr_time,6:36 p.m.
434,src,airtravelcenter
434,flight,AA-3809-PHX-LAX
434,sched_dep_time,6:00 a.m.
434,act_dep_time,6:10 a.m.
434,sched_arr_time,6:40 a.m.
434,act_arr_time,6:19 a.m.
435,src,airtravelcenter
435,flight,AA-59-JFK-SFO
435,sched_dep_time,7:10 a.m.
435,act_dep_time,7:39 a.m.
435,sched_arr_time,10:45 a.m.
435,act_arr_time,11:12 a.m.
436,src,airtravelcenter
436,flight,AA-222-LAX-BOS
436,sched_dep_time,7:10 a.m.
436,act_dep_time,7:31 a.m.
436,sched_arr_time,3:30 p.m.
436,act_arr_time,3:14 p.m.
437,src,flightview
437,flight,AA-3859-IAH-ORD
437,sched_dep_time,7:10 a.m.
437,act_dep_time,7:16 a.m.
437,sched_arr_time,9:40 a.m.
437,act_arr_time,9:32 a.m.
438,src,flightview
438,flight,CO-1586-IAH-MCO
438,sched_dep_time,7:00 p.m.
438,act_dep_time,7:14 p.m.
438,sched_arr_time,10:15 p.m.
438,act_arr_time,10:29 p.m.
439,src,flightview
439,flight,AA-518-MIA-JFK
439,sched_dep_time,6:40 a.m.
439,act_dep_time,6:54 a.m.
439,sched_arr_time,9:25 a.m.
439,act_arr_time,9:28 a.m.
440,src,flightview
440,flight,UA-397-JFK-SFO
440,sched_dep_time,8:00 a.m.
440,act_dep_time,8:29 a.m.
440,sched_arr_time,11:55 a.m.
440,act_arr_time,11:58 a.m.
441,src,flightview
441,flight,UA-3925-IAD-ORF
441,sched_dep_time,8:41 a.m.
441,act_dep_time,8:42 a.m.
441,sched_arr_time,9:54 a.m.
441,act_arr_time,9:43 a.m.
442,src,flightview
442,flight,AA-1733-ORD-PHX
442,sched_dep_time,7:45 p.m.
442,act_dep_time,7:58 p.m.
442,sched_arr_time,10:30 p.m.
442,act_arr_time,10:30 p.m.
443,src,flightview
443,flight,AA-3-JFK-LAX
443,sched_dep_time,12:00 p.m.
443,act_dep_time,12:11 p.m.
443,sched_arr_time,3:15 p.m.
443,act_arr_time,3:16 p.m.
444,src,flightview
444,flight,UA-2830-MCO-CLT
444,sched_dep_time,3:27 p.m.
444,act_dep_time,3:27 p.m.
444,sched_arr_time,5:05 p.m.
444,act_arr_time,5:17 p.m.
445,src,flightview
445,flight,CO-58-DEN-IAH
445,sched_dep_time,11:25 a.m.
445,act_dep_time,11:32 a.m.
445,sched_arr_time,2:50 p.m.
445,act_arr_time,3:31 p.m.
446,src,flightview
446,flight,UA-5487-SFO-MRY
446,sched_dep_time,10:39 a.m.
446,act_dep_time,10:33 a.m.
446,sched_arr_time,11:19 a.m.
446,act_arr_time,11:21 a.m.
447,src,flightview
447,flight,AA-204-LAX-MCO
447,sched_dep_time,11:25 p.m.
447,act_dep_time,11:25 p.m.
447,sched_arr_time,6:55 a.m.
447,act_arr_time,6:55 a.m.
448,src,flightview
448,flight,UA-414-LAX-SFO
448,sched_dep_time,6:00 a.m.
448,act_dep_time,5:56 a.m.
448,sched_arr_time,7:23 a.m.
448,act_arr_time,7:17 a.m.
449,src,flightview
449,flight,CO-1614-LAX-IAH
449,sched_dep_time,12:30 a.m.
449,act_dep_time,12:41 a.m.
449,sched_arr_time,5:35 a.m.
449,act_arr_time,5:26 a.m.
450,src,flightview
450,flight,UA-2726-FLL-PHL
450,sched_dep_time,4:00 p.m.
450,act_dep_time,4:00 p.m.
450,sched_arr_time,6:46 p.m.
450,act_arr_time,6:28 p.m.
451,src,flightview
451,flight,CO-52-IAH-LAX
451,sched_dep_time,7:35 a.m.
451,act_dep_time,7:29 a.m.
451,sched_arr_time,9:21 a.m.
451,act_arr_time,9:14 a.m.
452,src,flightview
452,flight,CO-1090-BOS-IAH
452,sched_dep_time,9:45 a.m.
452,act_dep_time,10:19 a.m.
452,sched_arr_time,1:16 p.m.
452,act_arr_time,1:19 p.m.
453,src,flightview
453,flight,AA-616-DFW-DTW
453,sched_dep_time,9:05 a.m.
453,act_dep_time,10:10 a.m.
453,sched_arr_time,12:35 p.m.
453,act_arr_time,1:27 p.m.
454,src,flightview
454,flight,UA-3515-IAD-MSP
454,sched_dep_time,8:15 a.m.
454,act_dep_time,8:12 a.m.
454,sched_arr_time,10:06 a.m.
454,act_arr_time,9:56 a.m.
455,src,flightview
455,flight,AA-3468-CVG-MIA
455,sched_dep_time,7:00 a.m.
455,act_dep_time,7:25 a.m.
455,sched_arr_time,9:55 a.m.
455,act_arr_time,9:45 a.m.
456,src,flightview
456,flight,AA-484-DFW-MIA
456,sched_dep_time,4:15 p.m.
456,act_dep_time,4:29 p.m.
456,sched_arr_time,7:55 p.m.
456,act_arr_time,7:39 p.m.
457,src,flightview
457,flight,AA-1886-BOS-MIA
457,sched_dep_time,10:45 a.m.
457,act_dep_time,10:55 a.m.
457,sched_arr_time,2:20 p.m.
457,act_arr_time,1:40 p.m.
458,src,flightview
458,flight,CO-62-IAH-EWR
458,sched_dep_time,2:30 p.m.
458,act_dep_time,2:48 p.m.
458,sched_arr_time,7:03 p.m.
458,act_arr_time,7:10 p.m.
459,src,flightview
459,flight,CO-1561-PHX-IAH
459,sched_dep_time,8:05 a.m.
459,act_dep_time,8:00 a.m.
459,sched_arr_time,11:35 a.m.
459,act_arr_time,11:32 a.m.
460,src,flightview
460,flight,UA-2314-ATL-PHL
460,sched_dep_time,2:55 p.m.
460,act_dep_time,2:55 p.m.
460,sched_arr_time,5:00 p.m.
460,act_arr_time,4:47 p.m.
461,src,flightview
461,flight,AA-446-DFW-PHL
461,sched_dep_time,11:50 a.m.
461,act_dep_time,12:12 p.m.
461,sched_arr_time,3:50 p.m.
461,act_arr_time,4:09 p.m.
462,src,flightview
462,flight,CO-1023-IAH-DEN
462,sched_dep_time,11:40 a.m.
462,act_dep_time,11:56 a.m.
462,sched_arr_time,1:17 p.m.
462,act_arr_time,1:14 p.m.
463,src,flightview
463,flight,AA-466-IAH-MIA
463,sched_dep_time,6:00 a.m.
463,act_dep_time,6:08 a.m.
463,sched_arr_time,9:20 a.m.
463,act_arr_time,9:05 a.m.
464,src,flightview
464,flight,UA-3050-PHX-CLT
464,sched_dep_time,11:05 a.m.
464,act_dep_time,11:30 a.m.
464,sched_arr_time,4:57 p.m.
464,act_arr_time,5:05 p.m.
465,src,flightview
465,flight,CO-89-IAH-EWR
465,sched_dep_time,6:00 a.m.
465,act_dep_time,6:02 a.m.
465,sched_arr_time,10:20 a.m.
465,act_arr_time,10:27 a.m.
466,src,flightview
466,flight,CO-1088-CLE-IAH
466,sched_dep_time,8:40 a.m.
466,act_dep_time,8:40 a.m.
466,sched_arr_time,10:54 a.m.
466,act_arr_time,10:56 a.m.
467,src,flightview
467,flight,AA-1664-MIA-ATL
467,sched_dep_time,10:15 a.m.
467,act_dep_time,10:18 a.m.
467,sched_arr_time,12:10 p.m.
467,act_arr_time,11:56 a.m.
468,src,flightview
468,flight,AA-1279-DFW-PHX
468,sched_dep_time,1:00 p.m.
468,act_dep_time,2:04 p.m.
468,sched_arr_time,2:35 p.m.
468,act_arr_time,3:30 p.m.
469,src,flightview
469,flight,UA-854-SFO-IAH
469,sched_dep_time,7:53 a.m.
469,act_dep_time,7:49 a.m.
469,sched_arr_time,1:39 p.m.
469,act_arr_time,1:30 p.m.
470,src,flightview
470,flight,UA-382-IAD-LAX
470,sched_dep_time,12:30 p.m.
470,act_dep_time,12:35 p.m.
470,sched_arr_time,3:19 p.m.
470,act_arr_time,3:21 p.m.
471,src,flightview
471,flight,AA-4344-ORD-DTW
471,sched_dep_time,11:45 a.m.
471,act_dep_time,12:13 p.m.
471,sched_arr_time,2:00 p.m.
471,act_arr_time,2:10 p.m.
472,src,flightview
472,flight,UA-257-JFK-SFO
472,sched_dep_time,2:30 p.m.
472,act_dep_time,2:26 p.m.
472,sched_arr_time,6:15 p.m.
472,act_arr_time,5:42 p.m.
473,src,flightview
473,flight,UA-2945-PHL-CLT
473,sched_dep_time,12:00 a.m.
473,act_dep_time,3:11 a.m.
473,sched_arr_time,1:45 p.m.
473,act_arr_time,1:15 p.m.
474,src,flightview
474,flight,CO-63-EWR-IAH
474,sched_dep_time,5:25 p.m.
474,act_dep_time,5:22 p.m.
474,sched_arr_time,8:22 p.m.
474,act_arr_time,8:03 p.m.
475,src,flightview
475,flight,CO-47-IAH-LAX
475,sched_dep_time,7:10 p.m.
475,act_dep_time,8:25 p.m.
475,sched_arr_time,8:56 p.m.
475,act_arr_time,9:52 p.m.
476,src,flightview
476,flight,AA-2050-ORD-MIA
476,sched_dep_time,10:40 a.m.
476,act_dep_time,11:05 a.m.
476,sched_arr_time,2:45 p.m.
476,act_arr_time,2:46 p.m.
477,src,flightview
477,flight,UA-248-PHX-ORD
477,sched_dep_time,12:57 p.m.
477,act_dep_time,1:32 p.m.
477,sched_arr_time,5:15 p.m.
477,act_arr_time,5:34 p.m.
478,src,flightview
478,flight,AA-4330-CVG-ORD
478,sched_dep_time,3:35 p.m.
478,act_dep_time,3:36 p.m.
478,sched_arr_time,4:00 p.m.
478,act_arr_time,3:33 p.m.
479,src,flightview
479,flight,AA-1434-DFW-MCO
479,sched_dep_time,7:15 a.m.
479,act_dep_time,7:21 a.m.
479,sched_arr_time,10:35 a.m.
479,act_arr_time,10:36 a.m.
480,src,flightview
480,flight,AA-1640-MIA-MCO
480,sched_dep_time,6:30 p.m.
480,act_dep_time,6:30 p.m.
480,sched_arr_time,7:25 p.m.
480,act_arr_time,7:25 p.m.
481,src,flightview
481,flight,AA-4307-ORD-DTW
481,sched_dep_time,6:45 p.m.
481,act_dep_time,6:55 p.m.
481,sched_arr_time,9:10 p.m.
481,act_arr_time,8:53 p.m.
482,src,flightview
482,flight,CO-1694-LAX-IAH
482,sched_dep_time,7:15 p.m.
482,act_dep_time,7:15 p.m.
482,sched_arr_time,12:21 a.m.
482,act_arr_time,12:21 a.m.
483,src,flightview
483,flight,UA-843-LAX-ORD
483,sched_dep_time,1:55 p.m.
483,act_dep_time,2:10 p.m.
483,sched_arr_time,7:53 p.m.
483,act_arr_time,7:58 p.m.
484,src,flightview
484,flight,CO-1193-EWR-MCO
484,sched_dep_time,9:15 a.m.
484,act_dep_time,9:14 a.m.
484,sched_arr_time,12:18 p.m.
484,act_arr_time,12:09 p.m.
485,src,flightview
485,flight,AA-3842-MSP-ORD
485,sched_dep_time,6:00 a.m.
485,act_dep_time,6:56 a.m.
485,sched_arr_time,7:30 a.m.
485,act_arr_time,7:51 a.m.
486,src,flightview
486,flight,AA-643-MIA-ORD
486,sched_dep_time,7:10 a.m.
486,act_dep_time,7:30 a.m.
486,sched_arr_time,9:35 a.m.
486,act_arr_time,9:31 a.m.
487,src,flightview
487,flight,AA-1007-MIA-PHX
487,sched_dep_time,4:55 p.m.
487,act_dep_time,5:08 p.m.
487,sched_arr_time,8:05 p.m.
487,act_arr_time,7:55 p.m.
488,src,flightview
488,flight,UA-2906-PHL-MCO
488,sched_dep_time,3:50 p.m.
488,act_dep_time,4:28 p.m.
488,sched_arr_time,6:23 p.m.
488,act_arr_time,6:38 p.m.
489,src,flightview
489,flight,UA-938-DEN-ORD
489,sched_dep_time,4:16 p.m.
489,act_dep_time,4:15 p.m.
489,sched_arr_time,7:35 p.m.
489,act_arr_time,7:36 p.m.
490,src,flightview
490,flight,AA-1221-MCO-ORD
490,sched_dep_time,8:00 p.m.
490,act_dep_time,8:23 p.m.
490,sched_arr_time,9:45 p.m.
490,act_arr_time,9:53 p.m.
491,src,flightview
491,flight,CO-16-LAX-EWR
491,sched_dep_time,10:25 a.m.
491,act_dep_time,10:20 a.m.
491,sched_arr_time,6:44 p.m.
491,act_arr_time,6:34 p.m.
492,src,flightview
492,flight,UA-2515-DFW-CLT
492,sched_dep_time,7:05 a.m.
492,act_dep_time,7:05 a.m.
492,sched_arr_time,10:31 a.m.
492,act_arr_time,10:47 a.m.
493,src,flightview
493,flight,AA-400-DFW-JFK
493,sched_dep_time,10:40 a.m.
493,act_dep_time,11:01 a.m.
493,sched_arr_time,2:59 p.m.
493,act_arr_time,3:04 p.m.
494,src,flightview
494,flight,UA-664-ORD-PHL
494,sched_dep_time,1:33 p.m.
494,act_dep_time,1:31 p.m.
494,sched_arr_time,4:31 p.m.
494,act_arr_time,4:23 p.m.
495,src,flightview
495,flight,AA-3756-ORD-SLC
495,sched_dep_time,12:15 p.m.
495,act_dep_time,12:41 p.m.
495,sched_arr_time,2:45 p.m.
495,act_arr_time,2:50 p.m.
496,src,flightview
496,flight,UA-37-EWR-MCO
496,sched_dep_time,1:29 p.m.
496,act_dep_time,1:48 p.m.
496,sched_arr_time,4:17 p.m.
496,act_arr_time,4:17 p.m.
497,src,flightview
497,flight,AA-1522-SFO-ORD
497,sched_dep_time,11:55 p.m.
497,act_dep_time,11:55 p.m.
497,sched_arr_time,5:50 a.m.
497,act_arr_time,5:50 a.m.
498,src,flightview
498,flight,UA-233-LAX-JFK
498,sched_dep_time,4:25 p.m.
498,act_dep_time,4:25 p.m.
498,sched_arr_time,12:29 a.m.
498,act_arr_time,12:29 a.m.
499,src,flightview
499,flight,AA-3823-LAX-DEN
499,sched_dep_time,9:00 p.m.
499,act_dep_time,9:00 p.m.
499,sched_arr_time,12:15 a.m.
499,act_arr_time,12:15 a.m.
